001	000001	0.772968	0.491935
001	000002	0.822291	0.475806
001	000003	0.919639	0.443548
001	000004	0.944357	0.443548
001	000005	0.943510	0.435484
001	000006	0.943059	0.431452
001	000007	0.941704	0.431452
001	000008	0.941535	0.407258
001	000009	0.992269	0.533266
001	000010	0.994526	0.545363
001	000011	0.996614	0.536290
001	000012	0.996050	0.536290
001	000013	0.997291	0.536290
001	000014	0.996840	0.529234
001	000015	0.996840	0.535282
001	000016	0.995711	0.529234
001	000017	0.995711	0.529234
001	000018	0.998194	0.579637
001	000019	0.997856	0.577621
001	000020	0.998194	0.573589
001	000021	0.998081	0.563508
001	000022	0.998758	0.537298
001	000023	0.998646	0.535282
001	000024	0.998533	0.535282
001	000025	0.998533	0.535282
001	000026	0.998420	0.519153
001	000027	0.998081	0.525202
001	000028	0.998081	0.529234
001	000029	0.997856	0.525202
001	000030	0.998420	0.472782
001	000031	0.998871	0.466734
001	000032	0.999097	0.469758
001	000033	0.999549	0.420363
001	000034	0.999774	0.424395
001	000035	0.999774	0.431452
001	000036	0.999774	0.437500
001	000037	0.999661	0.429435
001	000038	0.999661	0.429435
001	000039	0.999774	0.423387
001	000040	1.000000	0.419355
001	000041	1.000000	0.417339
001	000042	0.999887	0.417339
001	000043	0.999887	0.417339
001	000044	0.999887	0.417339
001	000045	0.999887	0.417339
001	000046	1.000000	0.417339
001	000047	1.000000	0.417339
001	000048	1.000000	0.425403
001	000049	1.000000	0.425403
001	000050	1.000000	0.425403
001	000051	1.000000	0.423387
001	000052	1.000000	0.423387
001	000053	1.000000	0.423387
001	000054	1.000000	0.423387
001	000055	1.000000	0.423387
001	000056	1.000000	0.423387
001	000057	1.000000	0.423387
001	000058	1.000000	0.419355
001	000059	1.000000	0.419355
001	000060	1.000000	0.418347
001	000061	1.000000	0.414315
001	000062	1.000000	0.414315
001	000063	1.000000	0.414315
001	000064	1.000000	0.414315
001	000065	1.000000	0.420363
001	000066	1.000000	0.420363
001	000067	1.000000	0.420363
001	000068	1.000000	0.422379
002	000001	0.727552	0.440000
002	000002	0.887223	0.422222
002	000003	0.888651	0.422222
002	000004	0.894932	0.444444
002	000005	0.990650	0.487778
002	000006	0.992148	0.532778
002	000007	0.993505	0.601111
002	000008	0.994361	0.608333
002	000009	0.994718	0.617778
002	000010	0.994718	0.613333
002	000011	0.995575	0.613333
002	000012	0.997716	0.613333
002	000013	0.998715	0.620000
002	000014	0.999286	0.622222
002	000015	0.999286	0.624444
002	000016	0.999429	0.623333
002	000017	0.999572	0.626667
002	000018	0.999714	0.624444
002	000019	0.999714	0.596111
002	000020	0.999714	0.602222
002	000021	0.999714	0.677778
002	000022	0.999714	0.677778
002	000023	1.000000	0.680000
002	000024	1.000000	0.684444
002	000025	1.000000	0.674444
002	000026	1.000000	0.667778
002	000027	1.000000	0.666667
002	000028	1.000000	0.665556
002	000029	1.000000	0.665556
002	000030	1.000000	0.666667
002	000031	1.000000	0.666667
002	000032	1.000000	0.756667
002	000033	1.000000	0.756667
002	000034	1.000000	0.757778
002	000035	1.000000	0.753333
002	000036	1.000000	0.753333
002	000037	1.000000	0.750000
002	000038	1.000000	0.748889
002	000039	1.000000	0.745556
002	000040	1.000000	0.746111
002	000041	1.000000	0.746111
002	000042	1.000000	0.750556
