001	000001	0.950790	0.826613
001	000002	0.959029	0.793347
002	000001	0.924340	0.624444
002	000002	0.963455	0.687222
003	000001	0.928920	0.595506
003	000002	0.956266	0.335206
004	000001	0.935913	0.390805
004	000002	0.951339	0.406130
005	000001	0.936354	0.642442
005	000002	0.947080	0.604651
006	000001	0.948217	0.874486
006	000002	0.956692	0.956790
001	000001	0.950790	0.826613
001	000002	0.959029	0.793347
002	000001	0.924340	0.624444
002	000002	0.963455	0.687222
003	000001	0.928920	0.595506
003	000002	0.956266	0.335206
004	000001	0.935913	0.390805
004	000002	0.951339	0.406130
005	000001	0.936354	0.642442
005	000002	0.947080	0.604651
006	000001	0.948217	0.874486
006	000002	0.956692	0.956790
