fold	iteration	train_auc	val_auc
002	000046	1.000000	0.788564
002	000047	1.000000	0.791223
002	000048	1.000000	0.791223
002	000049	1.000000	0.791223
002	000050	1.000000	0.796543
002	000051	1.000000	0.792553
002	000052	1.000000	0.792553
002	000053	1.000000	0.795213
002	000054	1.000000	0.795213
002	000055	1.000000	0.792553
002	000056	1.000000	0.789894
002	000057	1.000000	0.789894
002	000058	1.000000	0.789894
002	000059	1.000000	0.789894
002	000060	1.000000	0.789894
002	000061	1.000000	0.789894
002	000062	1.000000	0.792553
002	000063	1.000000	0.789894
002	000064	1.000000	0.792553
002	000065	1.000000	0.788564
003	000001	0.996809	0.518280
003	000002	0.998936	0.503226
003	000003	0.999764	0.476344
003	000004	0.999409	0.488172
003	000005	1.000000	0.464516
003	000006	1.000000	0.548387
003	000007	1.000000	0.555914
003	000008	1.000000	0.551613
003	000009	1.000000	0.562366
003	000010	1.000000	0.647312
003	000011	1.000000	0.640860
003	000012	1.000000	0.634409
003	000013	1.000000	0.634409
003	000014	1.000000	0.625806
003	000015	1.000000	0.625806
003	000016	1.000000	0.625806
003	000017	1.000000	0.621505
003	000018	1.000000	0.612903
003	000019	1.000000	0.621505
003	000020	1.000000	0.621505
003	000021	1.000000	0.619355
003	000022	1.000000	0.615054
003	000023	1.000000	0.619355
003	000024	1.000000	0.621505
003	000025	1.000000	0.621505
003	000026	1.000000	0.619355
003	000027	1.000000	0.610753
003	000028	1.000000	0.608602
003	000029	1.000000	0.606452
003	000030	1.000000	0.606452
003	000031	1.000000	0.606452
003	000032	1.000000	0.606452
003	000033	1.000000	0.604301
003	000034	1.000000	0.606452
003	000035	1.000000	0.606452
003	000036	1.000000	0.600000
003	000037	1.000000	0.597849
003	000038	1.000000	0.597849
003	000039	1.000000	0.597849
003	000040	1.000000	0.604301
003	000041	1.000000	0.602151
003	000042	1.000000	0.604301
003	000043	1.000000	0.604301
003	000044	1.000000	0.604301
003	000045	1.000000	0.604301
003	000046	1.000000	0.604301
003	000047	1.000000	0.597849
003	000048	1.000000	0.602151
003	000049	1.000000	0.595699
003	000050	1.000000	0.595699
003	000051	1.000000	0.595699
003	000052	1.000000	0.593548
003	000053	1.000000	0.593548
003	000054	1.000000	0.584946
003	000055	1.000000	0.582796
003	000056	1.000000	0.582796
003	000057	1.000000	0.582796
003	000058	1.000000	0.584946
003	000059	1.000000	0.584946
003	000060	1.000000	0.584946
004	000001	0.895867	0.489691
004	000002	0.970600	0.463918
004	000003	0.969333	0.391753
004	000004	0.998000	0.376289
004	000005	0.999467	0.340206
004	000006	0.999467	0.340206
004	000007	0.999333	0.340206
004	000008	0.999600	0.340206
004	000009	0.999867	0.329897
004	000010	1.000000	0.324742
004	000011	1.000000	0.314433
004	000012	1.000000	0.293814
004	000013	1.000000	0.288660
004	000014	1.000000	0.283505
004	000015	1.000000	0.283505
004	000016	1.000000	0.283505
004	000017	1.000000	0.283505
004	000018	1.000000	0.283505
004	000019	1.000000	0.283505
004	000020	1.000000	0.283505
004	000021	1.000000	0.293814
004	000022	1.000000	0.283505
004	000023	1.000000	0.283505
004	000024	1.000000	0.283505
004	000025	1.000000	0.268041
004	000026	1.000000	0.268041
004	000027	1.000000	0.237113
004	000028	1.000000	0.237113
004	000029	1.000000	0.237113
004	000030	1.000000	0.221649
004	000031	1.000000	0.221649
004	000032	1.000000	0.221649
004	000033	1.000000	0.221649
004	000034	1.000000	0.221649
004	000035	1.000000	0.221649
004	000036	1.000000	0.211340
004	000037	1.000000	0.211340
004	000038	1.000000	0.206186
004	000039	1.000000	0.201031
004	000040	1.000000	0.201031
004	000041	1.000000	0.201031
004	000042	1.000000	0.201031
004	000043	1.000000	0.190722
004	000044	1.000000	0.190722
004	000045	1.000000	0.190722
004	000046	1.000000	0.190722
004	000047	1.000000	0.190722
004	000048	1.000000	0.190722
004	000049	1.000000	0.190722
004	000050	1.000000	0.190722
004	000051	1.000000	0.190722
005	000001	0.875656	0.638596
005	000002	0.971096	0.600000
005	000003	0.973164	0.585965
005	000004	0.972811	0.596491
005	000005	0.997074	0.719298
005	000006	0.997881	0.698246
005	000007	0.998789	0.728070
005	000008	0.998588	0.728070
005	000009	0.998991	0.722807
005	000010	0.999092	0.717544
005	000011	0.999596	0.735088
005	000012	0.999697	0.742105
005	000013	0.999798	0.742105
005	000014	0.999798	0.740351
005	000015	0.999798	0.738596
005	000016	0.999798	0.729825
005	000017	0.999899	0.729825
005	000018	1.000000	0.722807
005	000019	1.000000	0.726316
005	000020	1.000000	0.717544
005	000021	1.000000	0.717544
005	000022	1.000000	0.714035
005	000023	1.000000	0.710526
005	000024	1.000000	0.710526
005	000025	1.000000	0.698246
005	000026	1.000000	0.698246
005	000027	1.000000	0.692982
005	000028	1.000000	0.692982
005	000029	1.000000	0.692982
005	000030	1.000000	0.687719
005	000031	1.000000	0.687719
005	000032	1.000000	0.685965
005	000033	1.000000	0.689474
005	000034	1.000000	0.689474
005	000035	1.000000	0.685965
005	000036	1.000000	0.675439
005	000037	1.000000	0.675439
005	000038	1.000000	0.675439
005	000039	1.000000	0.675439
005	000040	1.000000	0.671930
005	000041	1.000000	0.671930
005	000042	1.000000	0.671930
005	000043	1.000000	0.671930
005	000044	1.000000	0.670175
005	000045	1.000000	0.670175
005	000046	1.000000	0.670175
005	000047	1.000000	0.670175
005	000048	1.000000	0.670175
005	000049	1.000000	0.712281
005	000050	1.000000	0.712281
005	000051	1.000000	0.712281
005	000052	1.000000	0.712281
005	000053	1.000000	0.715789
005	000054	1.000000	0.712281
005	000055	1.000000	0.708772
005	000056	1.000000	0.705263
005	000057	1.000000	0.705263
005	000058	1.000000	0.705263
005	000059	1.000000	0.756140
005	000060	1.000000	0.756140
005	000061	1.000000	0.756140
005	000062	1.000000	0.756140
005	000063	1.000000	0.752632
005	000064	1.000000	0.756140
005	000065	1.000000	0.756140
005	000066	1.000000	0.752632
005	000067	1.000000	0.743860
005	000068	1.000000	0.743860
005	000069	1.000000	0.743860
005	000070	1.000000	0.743860
005	000071	1.000000	0.743860
005	000072	1.000000	0.743860
005	000073	1.000000	0.743860
005	000074	1.000000	0.743860
005	000075	1.000000	0.740351
005	000076	1.000000	0.740351
005	000077	1.000000	0.740351
005	000078	1.000000	0.736842
005	000079	1.000000	0.736842
005	000080	1.000000	0.733333
005	000081	1.000000	0.733333
005	000082	1.000000	0.733333
005	000083	1.000000	0.733333
005	000084	1.000000	0.733333
005	000085	1.000000	0.733333
005	000086	1.000000	0.729825
005	000087	1.000000	0.729825
005	000088	1.000000	0.729825
005	000089	1.000000	0.726316
005	000090	1.000000	0.726316
005	000091	1.000000	0.726316
005	000092	1.000000	0.726316
005	000093	1.000000	0.726316
005	000094	1.000000	0.726316
005	000095	1.000000	0.726316
005	000096	1.000000	0.726316
005	000097	1.000000	0.726316
005	000098	1.000000	0.726316
005	000099	1.000000	0.726316
005	000100	1.000000	0.726316
005	000101	1.000000	0.726316
005	000102	1.000000	0.719298
005	000103	1.000000	0.722807
005	000104	1.000000	0.722807
005	000105	1.000000	0.719298
005	000106	1.000000	0.715789
005	000107	1.000000	0.715789
005	000108	1.000000	0.712281
005	000109	1.000000	0.712281
000	000001	0.907957	0.665323
000	000002	0.997348	0.655242
000	000003	0.998138	0.639113
000	000004	0.999041	0.738911
000	000005	1.000000	0.726815
000	000006	1.000000	0.717742
000	000007	1.000000	0.714718
000	000008	1.000000	0.704637
000	000009	0.999887	0.700605
000	000010	1.000000	0.697581
000	000011	1.000000	0.696573
000	000012	1.000000	0.688508
000	000013	1.000000	0.678427
000	000014	1.000000	0.679435
000	000015	1.000000	0.673387
000	000016	1.000000	0.671371
000	000017	1.000000	0.669355
000	000018	1.000000	0.667339
000	000019	1.000000	0.665323
000	000020	1.000000	0.661290
000	000021	1.000000	0.757056
000	000022	1.000000	0.759073
000	000023	1.000000	0.748992
000	000024	1.000000	0.775202
000	000025	1.000000	0.773185
000	000026	1.000000	0.786290
000	000027	1.000000	0.786290
000	000028	1.000000	0.784274
000	000029	1.000000	0.778226
000	000030	1.000000	0.774194
000	000031	1.000000	0.770161
000	000032	1.000000	0.770161
000	000033	1.000000	0.768145
000	000034	1.000000	0.774194
000	000035	1.000000	0.770161
000	000036	1.000000	0.770161
000	000037	1.000000	0.760081
000	000038	1.000000	0.756048
000	000039	1.000000	0.756048
000	000040	1.000000	0.754032
000	000041	1.000000	0.750000
000	000042	1.000000	0.747984
000	000043	1.000000	0.750000
000	000044	1.000000	0.750000
000	000045	1.000000	0.746976
000	000046	1.000000	0.746976
000	000047	1.000000	0.744960
000	000048	1.000000	0.744960
000	000049	1.000000	0.742944
000	000050	1.000000	0.743952
000	000051	1.000000	0.743952
000	000052	1.000000	0.743952
000	000053	1.000000	0.741935
000	000054	1.000000	0.741935
000	000055	1.000000	0.741935
000	000056	1.000000	0.756048
000	000057	1.000000	0.756048
000	000058	1.000000	0.756048
000	000001	0.893291	0.533333
000	000002	0.992363	0.633333
000	000003	0.995075	0.623889
000	000004	0.997645	0.705000
000	000005	0.998858	0.719444
000	000006	0.999286	0.717222
000	000007	0.999143	0.721111
000	000008	0.999857	0.718889
000	000009	1.000000	0.718333
000	000010	1.000000	0.710556
000	000011	1.000000	0.703889
000	000012	1.000000	0.703889
000	000013	1.000000	0.698333
000	000014	1.000000	0.747222
000	000015	1.000000	0.747222
000	000016	1.000000	0.749444
000	000017	1.000000	0.751667
000	000018	1.000000	0.750556
000	000019	1.000000	0.751111
000	000020	1.000000	0.751111
000	000021	1.000000	0.750000
000	000022	1.000000	0.750000
000	000023	1.000000	0.748333
000	000024	1.000000	0.745556
000	000025	1.000000	0.751111
000	000026	1.000000	0.747778
000	000027	1.000000	0.735000
000	000028	1.000000	0.736111
000	000029	1.000000	0.733889
000	000030	1.000000	0.733889
000	000031	1.000000	0.732778
000	000032	1.000000	0.735000
000	000033	1.000000	0.736111
000	000034	1.000000	0.736111
000	000035	1.000000	0.733333
000	000036	1.000000	0.726667
000	000037	1.000000	0.726667
000	000038	1.000000	0.725000
000	000039	1.000000	0.725000
000	000040	1.000000	0.725000
000	000041	1.000000	0.725000
000	000042	1.000000	0.725000
000	000043	1.000000	0.726667
000	000044	1.000000	0.722222
000	000045	1.000000	0.722222
000	000046	1.000000	0.722222
000	000047	1.000000	0.716111
000	000048	1.000000	0.721667
000	000049	1.000000	0.719444
000	000050	1.000000	0.719444
000	000051	1.000000	0.718333
000	000052	1.000000	0.713889
000	000053	1.000000	0.713889
000	000054	1.000000	0.713889
000	000055	1.000000	0.713889
000	000056	1.000000	0.713889
000	000057	1.000000	0.713889
000	000058	1.000000	0.713889
000	000001	0.914824	0.477528
000	000002	0.969864	0.477528
000	000003	0.998157	0.460674
000	000004	0.998306	0.617977
000	000005	0.998306	0.775281
000	000006	0.999900	0.940075
000	000007	1.000000	0.947566
000	000008	1.000000	0.947566
000	000009	1.000000	0.951311
000	000010	1.000000	0.955056
000	000011	1.000000	0.955056
000	000012	1.000000	0.947566
000	000013	1.000000	0.947566
000	000014	1.000000	0.947566
000	000015	1.000000	0.958802
000	000016	1.000000	0.958802
000	000017	1.000000	0.955056
000	000018	1.000000	0.955056
000	000019	1.000000	0.955056
000	000020	1.000000	0.943820
000	000021	1.000000	0.943820
000	000022	1.000000	0.940075
000	000023	1.000000	0.940075
000	000024	1.000000	0.932584
000	000025	1.000000	0.936330
000	000026	1.000000	0.936330
000	000027	1.000000	0.936330
000	000028	1.000000	0.932584
000	000029	1.000000	0.932584
000	000030	1.000000	0.928839
000	000031	1.000000	0.936330
000	000032	1.000000	0.940075
000	000033	1.000000	0.947566
000	000034	1.000000	0.951311
000	000035	1.000000	0.947566
000	000036	1.000000	0.951311
000	000037	1.000000	0.947566
000	000038	1.000000	0.947566
000	000039	1.000000	0.947566
000	000040	1.000000	0.947566
000	000041	1.000000	0.943820
000	000042	1.000000	0.943820
000	000043	1.000000	0.940075
000	000044	1.000000	0.932584
000	000045	1.000000	0.928839
000	000046	1.000000	0.928839
000	000047	1.000000	0.928839
000	000048	1.000000	0.928839
000	000049	1.000000	0.925094
000	000050	1.000000	0.932584
000	000051	1.000000	0.932584
000	000052	1.000000	0.932584
000	000053	1.000000	0.932584
000	000054	1.000000	0.932584
000	000055	1.000000	0.932584
000	000056	1.000000	0.932584
000	000057	1.000000	0.932584
000	000058	1.000000	0.932584
000	000001	0.828224	0.454023
000	000002	0.946577	0.603448
000	000003	0.994544	0.588123
000	000004	0.995436	0.580460
000	000005	0.996181	0.563218
000	000006	0.996776	0.559387
000	000007	0.998214	0.551724
000	000008	0.999306	0.563218
000	000009	0.999802	0.567050
000	000010	0.999802	0.563218
000	000011	1.000000	0.540230
000	000012	1.000000	0.540230
000	000013	1.000000	0.770115
000	000014	1.000000	0.762452
000	000015	1.000000	0.762452
000	000016	1.000000	0.762452
000	000017	1.000000	0.758621
000	000018	1.000000	0.758621
000	000019	1.000000	0.758621
000	000020	1.000000	0.750958
000	000021	1.000000	0.750958
000	000022	1.000000	0.743295
000	000023	1.000000	0.743295
000	000024	1.000000	0.743295
000	000025	1.000000	0.743295
000	000026	1.000000	0.739464
000	000027	1.000000	0.739464
000	000028	1.000000	0.735632
000	000029	1.000000	0.731801
000	000030	1.000000	0.727969
000	000031	1.000000	0.727969
000	000032	1.000000	0.724138
000	000033	1.000000	0.731801
000	000034	1.000000	0.724138
000	000035	1.000000	0.720307
000	000036	1.000000	0.724138
000	000037	1.000000	0.720307
000	000038	1.000000	0.708812
000	000039	1.000000	0.701149
000	000040	1.000000	0.701149
000	000041	1.000000	0.701149
000	000042	1.000000	0.697318
000	000043	1.000000	0.697318
000	000044	1.000000	0.678161
000	000045	1.000000	0.678161
000	000046	1.000000	0.678161
000	000047	1.000000	0.678161
000	000048	1.000000	0.670498
000	000049	1.000000	0.666667
000	000050	1.000000	0.666667
000	000051	1.000000	0.680077
000	000052	1.000000	0.676245
000	000053	1.000000	0.680077
000	000054	1.000000	0.680077
000	000055	1.000000	0.672414
000	000056	1.000000	0.672414
000	000057	1.000000	0.664751
000	000058	1.000000	0.664751
000	000001	0.899310	0.459302
000	000002	0.949206	0.694767
000	000003	0.997543	0.688953
000	000004	0.998204	0.665698
000	000005	0.999339	0.659884
000	000006	0.999528	0.659884
000	000007	0.999622	0.654070
000	000008	0.999906	0.651163
000	000009	0.999906	0.651163
000	000010	0.999906	0.642442
000	000011	0.999906	0.648256
000	000012	1.000000	0.645349
000	000013	1.000000	0.625000
000	000014	1.000000	0.625000
000	000015	1.000000	0.619186
000	000016	1.000000	0.627907
000	000017	1.000000	0.627907
000	000018	1.000000	0.627907
000	000019	1.000000	0.627907
000	000020	1.000000	0.627907
000	000021	1.000000	0.627907
000	000022	1.000000	0.883721
000	000023	1.000000	0.883721
000	000024	1.000000	0.883721
000	000025	1.000000	0.883721
000	000026	1.000000	0.883721
000	000027	1.000000	0.883721
000	000028	1.000000	0.883721
000	000029	1.000000	0.872093
000	000030	1.000000	0.866279
000	000031	1.000000	0.866279
000	000032	1.000000	0.860465
000	000033	1.000000	0.848837
000	000034	1.000000	0.848837
000	000035	1.000000	0.848837
000	000036	1.000000	0.848837
000	000037	1.000000	0.848837
000	000038	1.000000	0.848837
000	000039	1.000000	0.895349
000	000040	1.000000	0.895349
000	000041	1.000000	0.895349
000	000042	1.000000	0.889535
000	000043	1.000000	0.883721
000	000044	1.000000	0.883721
000	000045	1.000000	0.883721
000	000046	1.000000	0.883721
000	000047	1.000000	0.883721
000	000048	1.000000	0.889535
000	000049	1.000000	0.889535
000	000050	1.000000	0.889535
000	000051	1.000000	0.889535
000	000052	1.000000	0.883721
000	000053	1.000000	0.883721
000	000054	1.000000	0.883721
000	000055	1.000000	0.901163
000	000056	1.000000	0.901163
000	000057	1.000000	0.901163
000	000058	1.000000	0.901163
000	000001	0.920488	0.462963
000	000002	0.945522	0.456790
000	000003	0.969381	0.613169
000	000004	0.996914	0.746914
000	000005	0.997208	0.759259
000	000006	0.998530	0.753086
000	000007	0.998922	0.746914
000	000008	0.999412	0.880658
000	000009	0.999412	0.876543
000	000010	0.999510	0.876543
000	000011	0.999608	0.864198
000	000012	0.999706	0.845679
000	000013	0.999706	0.820988
000	000014	0.999706	0.816872
000	000015	0.999804	0.864198
000	000016	0.999902	0.860082
000	000017	0.999902	0.888889
000	000018	1.000000	0.897119
000	000019	1.000000	0.897119
000	000020	1.000000	0.893004
000	000021	1.000000	0.893004
000	000022	1.000000	0.893004
000	000023	1.000000	0.893004
000	000024	1.000000	0.888889
000	000025	1.000000	0.893004
000	000026	1.000000	0.888889
000	000027	1.000000	0.884774
000	000028	1.000000	0.884774
000	000029	1.000000	0.868313
000	000030	1.000000	0.868313
000	000031	1.000000	0.868313
000	000032	1.000000	0.864198
000	000033	1.000000	0.864198
000	000034	1.000000	0.913580
000	000035	1.000000	0.913580
000	000036	1.000000	0.909465
000	000037	1.000000	0.909465
000	000038	1.000000	0.909465
000	000039	1.000000	0.897119
000	000040	1.000000	0.897119
000	000041	1.000000	0.897119
000	000042	1.000000	0.888889
000	000043	1.000000	0.888889
000	000044	1.000000	0.888889
000	000045	1.000000	0.888889
000	000046	1.000000	0.888889
000	000047	1.000000	0.888889
000	000048	1.000000	0.888889
000	000049	1.000000	0.884774
000	000050	1.000000	0.913580
000	000051	1.000000	0.909465
000	000052	1.000000	0.909465
000	000053	1.000000	0.909465
000	000054	1.000000	0.913580
000	000055	1.000000	0.917695
000	000056	1.000000	0.913580
000	000057	1.000000	0.913580
000	000058	1.000000	0.913580
