fold	iteration	train_auc	val_auc
001	000101	1.000000	0.756649
001	000102	1.000000	0.751330
001	000103	1.000000	0.751330
002	000001	0.780134	0.463542
002	000002	0.924851	0.924479
002	000003	1.000000	0.901042
002	000004	1.000000	0.979167
002	000005	1.000000	0.984375
002	000006	1.000000	0.979167
002	000007	1.000000	0.979167
002	000008	1.000000	0.979167
002	000009	1.000000	0.979167
002	000010	1.000000	0.979167
002	000011	1.000000	0.973958
002	000012	1.000000	0.973958
002	000013	1.000000	0.968750
002	000014	1.000000	0.968750
002	000015	1.000000	0.979167
002	000016	1.000000	0.979167
002	000017	1.000000	0.979167
002	000018	1.000000	0.979167
002	000019	1.000000	0.979167
002	000020	1.000000	0.979167
002	000021	1.000000	0.979167
002	000022	1.000000	0.979167
002	000023	1.000000	0.968750
002	000024	1.000000	0.968750
002	000025	1.000000	0.973958
002	000026	1.000000	0.968750
002	000027	1.000000	0.968750
002	000028	1.000000	0.968750
002	000029	1.000000	0.968750
002	000030	1.000000	0.968750
002	000031	1.000000	0.968750
002	000032	1.000000	0.968750
002	000033	1.000000	0.968750
002	000034	1.000000	0.968750
002	000035	1.000000	0.968750
002	000036	1.000000	0.968750
002	000037	1.000000	0.968750
002	000038	1.000000	0.958333
002	000039	1.000000	0.947917
002	000040	1.000000	0.947917
002	000041	1.000000	0.947917
002	000042	1.000000	0.947917
002	000043	1.000000	0.947917
002	000044	1.000000	0.947917
002	000045	1.000000	0.947917
002	000046	1.000000	0.947917
002	000047	1.000000	0.947917
002	000048	1.000000	0.947917
002	000049	1.000000	0.947917
002	000050	1.000000	0.947917
002	000051	1.000000	0.947917
002	000052	1.000000	0.947917
002	000053	1.000000	0.947917
002	000054	1.000000	0.947917
002	000055	1.000000	0.947917
002	000056	1.000000	0.947917
002	000057	1.000000	0.947917
002	000058	1.000000	0.947917
002	000059	1.000000	0.947917
002	000060	1.000000	0.947917
002	000061	1.000000	0.947917
002	000062	1.000000	0.947917
002	000063	1.000000	0.947917
002	000064	1.000000	0.947917
002	000065	1.000000	0.947917
002	000066	1.000000	0.947917
002	000067	1.000000	0.947917
002	000068	1.000000	0.947917
002	000069	1.000000	0.947917
002	000070	1.000000	0.947917
002	000071	1.000000	0.947917
002	000072	1.000000	0.947917
002	000073	1.000000	0.947917
002	000074	1.000000	0.947917
002	000075	1.000000	0.947917
002	000076	1.000000	0.947917
002	000077	1.000000	0.947917
002	000078	1.000000	0.947917
002	000079	1.000000	0.947917
002	000080	1.000000	0.947917
002	000081	1.000000	0.947917
002	000082	1.000000	0.947917
002	000083	1.000000	0.947917
002	000084	1.000000	0.947917
002	000085	1.000000	0.947917
002	000086	1.000000	0.947917
002	000087	1.000000	0.947917
002	000088	1.000000	0.947917
002	000089	1.000000	0.947917
002	000090	1.000000	0.947917
002	000091	1.000000	0.947917
002	000092	1.000000	0.947917
002	000093	1.000000	0.947917
002	000094	1.000000	0.953125
002	000095	1.000000	0.953125
002	000096	1.000000	0.953125
002	000097	1.000000	0.953125
002	000098	1.000000	0.953125
002	000099	1.000000	0.953125
002	000100	1.000000	0.953125
002	000101	1.000000	0.947917
002	000102	1.000000	0.947917
002	000103	1.000000	0.947917
002	000104	1.000000	0.947917
002	000105	1.000000	0.947917
003	000001	0.717400	0.556944
003	000002	0.885031	0.556944
003	000003	0.883873	0.552083
003	000004	0.883873	0.550694
003	000005	0.938850	0.545833
003	000006	0.937500	0.540972
003	000007	0.936921	0.540972
003	000008	0.936921	0.540972
003	000009	0.935185	0.599306
003	000010	0.934221	0.715972
003	000011	0.935571	0.764583
003	000012	0.936728	0.760417
003	000013	0.936728	0.760417
003	000014	0.936728	0.759028
003	000015	0.936728	0.759028
003	000016	0.936728	0.759028
003	000017	0.936728	0.759028
003	000018	0.936728	0.759028
003	000019	0.994213	0.750694
003	000020	0.992670	0.747222
003	000021	0.992670	0.745833
003	000022	0.997299	0.779167
003	000023	0.998843	0.798611
003	000024	0.998843	0.798611
003	000025	0.998843	0.798611
003	000026	0.999614	0.787500
003	000027	0.999614	0.787500
003	000028	0.999614	0.788194
003	000029	0.999614	0.782639
003	000030	0.999614	0.782639
003	000031	1.000000	0.854167
003	000032	1.000000	0.854167
003	000033	1.000000	0.852778
003	000034	1.000000	0.852778
003	000035	1.000000	0.843056
003	000036	1.000000	0.843056
003	000037	1.000000	0.841667
003	000038	1.000000	0.840278
003	000039	1.000000	0.840278
003	000040	1.000000	0.844444
003	000041	1.000000	0.840278
003	000042	1.000000	0.840278
003	000043	1.000000	0.836111
003	000044	1.000000	0.833333
003	000045	1.000000	0.830556
003	000046	1.000000	0.830556
003	000047	1.000000	0.831944
003	000048	1.000000	0.829167
003	000049	1.000000	0.834722
003	000050	1.000000	0.836111
003	000051	1.000000	0.834722
003	000052	1.000000	0.834722
003	000053	1.000000	0.831944
003	000054	1.000000	0.833333
003	000055	1.000000	0.831944
003	000056	1.000000	0.831944
003	000057	1.000000	0.829167
003	000058	1.000000	0.831944
003	000059	1.000000	0.831944
003	000060	1.000000	0.831944
003	000061	1.000000	0.833333
003	000062	1.000000	0.833333
003	000063	1.000000	0.833333
003	000064	1.000000	0.833333
003	000065	1.000000	0.833333
003	000066	1.000000	0.830556
003	000067	1.000000	0.831944
003	000068	1.000000	0.833333
003	000069	1.000000	0.830556
003	000070	1.000000	0.831944
003	000071	1.000000	0.828472
003	000072	1.000000	0.828472
003	000073	1.000000	0.828472
003	000074	1.000000	0.828472
003	000075	1.000000	0.827083
003	000076	1.000000	0.827083
003	000077	1.000000	0.825694
003	000078	1.000000	0.825694
003	000079	1.000000	0.832639
003	000080	1.000000	0.831250
003	000081	1.000000	0.832639
003	000082	1.000000	0.832639
003	000083	1.000000	0.832639
003	000084	1.000000	0.832639
003	000085	1.000000	0.832639
003	000086	1.000000	0.832639
003	000087	1.000000	0.832639
003	000088	1.000000	0.829861
003	000089	1.000000	0.831250
003	000090	1.000000	0.828472
003	000091	1.000000	0.829861
003	000092	1.000000	0.829861
003	000093	1.000000	0.829861
003	000094	1.000000	0.829861
003	000095	1.000000	0.828472
003	000096	1.000000	0.829861
003	000097	1.000000	0.829861
003	000098	1.000000	0.829861
003	000099	1.000000	0.829861
003	000100	1.000000	0.831250
003	000101	1.000000	0.831250
003	000102	1.000000	0.829861
003	000103	1.000000	0.828472
003	000104	1.000000	0.828472
003	000105	1.000000	0.828472
003	000106	1.000000	0.828472
003	000107	1.000000	0.829861
003	000108	1.000000	0.829861
003	000109	1.000000	0.829861
003	000110	1.000000	0.829861
003	000111	1.000000	0.829861
003	000112	1.000000	0.831250
003	000113	1.000000	0.829861
003	000114	1.000000	0.828472
003	000115	1.000000	0.828472
003	000116	1.000000	0.828472
003	000117	1.000000	0.828472
003	000118	1.000000	0.831250
003	000119	1.000000	0.831250
003	000120	1.000000	0.831250
003	000121	1.000000	0.831250
003	000122	1.000000	0.831250
003	000123	1.000000	0.832639
003	000124	1.000000	0.829861
003	000125	1.000000	0.828472
003	000126	1.000000	0.828472
003	000127	1.000000	0.824306
003	000128	1.000000	0.824306
003	000129	1.000000	0.825694
003	000130	1.000000	0.825694
003	000131	1.000000	0.825694
004	000001	0.861500	0.929521
004	000002	0.997588	0.969415
004	000003	0.997977	0.964096
004	000004	0.995798	0.960106
004	000005	0.996732	0.952128
004	000006	0.997977	0.946809
004	000007	0.997510	0.933511
004	000008	0.997043	0.941489
004	000009	0.998444	0.928191
004	000010	0.998755	0.928191
004	000011	0.999533	0.928191
004	000012	0.999533	0.933511
004	000013	0.999378	0.936170
004	000014	0.999533	0.938830
004	000015	1.000000	0.930851
004	000016	1.000000	0.930851
004	000017	1.000000	0.930851
004	000018	1.000000	0.925532
004	000019	1.000000	0.922872
004	000020	0.999844	0.928191
004	000021	0.999844	0.925532
004	000022	1.000000	0.912234
004	000023	1.000000	0.914894
004	000024	1.000000	0.914894
004	000025	1.000000	0.914894
004	000026	1.000000	0.914894
004	000027	1.000000	0.914894
004	000028	1.000000	0.914894
004	000029	1.000000	0.914894
004	000030	1.000000	0.917553
004	000031	1.000000	0.920213
004	000032	1.000000	0.922872
004	000033	1.000000	0.922872
004	000034	1.000000	0.922872
004	000035	1.000000	0.922872
004	000036	1.000000	0.922872
004	000037	1.000000	0.922872
004	000038	1.000000	0.922872
004	000039	1.000000	0.922872
004	000040	1.000000	0.922872
004	000041	1.000000	0.925532
004	000042	1.000000	0.925532
004	000043	1.000000	0.928191
004	000044	1.000000	0.928191
004	000045	1.000000	0.930851
004	000046	1.000000	0.930851
004	000047	1.000000	0.930851
004	000048	1.000000	0.930851
004	000049	1.000000	0.930851
004	000050	1.000000	0.933511
004	000051	1.000000	0.933511
004	000052	1.000000	0.933511
004	000053	1.000000	0.933511
004	000054	1.000000	0.936170
004	000055	1.000000	0.936170
004	000056	1.000000	0.930851
004	000057	1.000000	0.930851
004	000058	1.000000	0.930851
004	000059	1.000000	0.930851
004	000060	1.000000	0.930851
004	000061	1.000000	0.930851
004	000062	1.000000	0.930851
004	000063	1.000000	0.930851
004	000064	1.000000	0.930851
004	000065	1.000000	0.930851
004	000066	1.000000	0.930851
004	000067	1.000000	0.930851
004	000068	1.000000	0.930851
004	000069	1.000000	0.930851
004	000070	1.000000	0.930851
004	000071	1.000000	0.930851
004	000072	1.000000	0.930851
004	000073	1.000000	0.928191
004	000074	1.000000	0.928191
004	000075	1.000000	0.928191
004	000076	1.000000	0.925532
004	000077	1.000000	0.925532
004	000078	1.000000	0.925532
004	000079	1.000000	0.922872
004	000080	1.000000	0.922872
004	000081	1.000000	0.922872
004	000082	1.000000	0.925532
004	000083	1.000000	0.925532
004	000084	1.000000	0.925532
004	000085	1.000000	0.925532
004	000086	1.000000	0.925532
004	000087	1.000000	0.920213
004	000088	1.000000	0.920213
004	000089	1.000000	0.920213
004	000090	1.000000	0.920213
004	000091	1.000000	0.920213
004	000092	1.000000	0.920213
004	000093	1.000000	0.920213
004	000094	1.000000	0.920213
004	000095	1.000000	0.917553
004	000096	1.000000	0.917553
004	000097	1.000000	0.920213
004	000098	1.000000	0.920213
004	000099	1.000000	0.920213
004	000100	1.000000	0.920213
004	000101	1.000000	0.920213
004	000102	1.000000	0.920213
005	000001	0.746418	0.622807
005	000002	0.946328	0.580702
005	000003	0.971096	0.596491
005	000004	0.970692	0.575439
005	000005	0.970541	0.561404
005	000006	0.970389	0.557895
005	000007	0.970087	0.557895
005	000008	0.970238	0.554386
005	000009	0.970591	0.533333
005	000010	0.970743	0.529825
005	000011	0.970793	0.526316
005	000012	0.970743	0.519298
005	000013	0.970541	0.515789
005	000014	0.970440	0.529825
005	000015	0.970339	0.529825
005	000016	0.970339	0.526316
005	000017	0.970238	0.526316
005	000018	0.970339	0.526316
005	000019	0.995964	0.522807
005	000020	0.995864	0.515789
005	000021	0.995763	0.512281
005	000022	0.997881	0.512281
005	000023	0.999092	0.512281
005	000024	0.999092	0.508772
005	000025	0.999092	0.512281
005	000026	0.998991	0.512281
005	000027	0.999294	0.487719
005	000028	0.999596	0.473684
005	000029	0.999596	0.473684
005	000030	0.999596	0.473684
005	000031	0.999596	0.470175
005	000032	0.999697	0.470175
005	000033	0.999697	0.470175
005	000034	0.999697	0.470175
005	000035	0.999697	0.463158
005	000036	0.999697	0.463158
005	000037	0.999697	0.459649
005	000038	0.999697	0.459649
005	000039	0.999697	0.459649
005	000040	0.999697	0.459649
005	000041	0.999697	0.459649
005	000042	0.999697	0.459649
005	000043	0.999697	0.459649
005	000044	0.999798	0.456140
005	000045	0.999798	0.452632
005	000046	0.999798	0.449123
005	000047	0.999899	0.449123
005	000048	0.999899	0.449123
005	000049	1.000000	0.449123
005	000050	1.000000	0.449123
005	000051	1.000000	0.449123
005	000052	1.000000	0.449123
005	000053	1.000000	0.442105
005	000054	1.000000	0.442105
005	000055	1.000000	0.438596
005	000056	1.000000	0.438596
005	000057	1.000000	0.438596
005	000058	1.000000	0.438596
005	000059	1.000000	0.438596
005	000060	1.000000	0.435088
005	000061	1.000000	0.428070
005	000062	1.000000	0.424561
005	000063	1.000000	0.424561
005	000064	1.000000	0.431579
005	000065	1.000000	0.431579
005	000066	1.000000	0.431579
005	000067	1.000000	0.431579
005	000068	1.000000	0.431579
005	000069	1.000000	0.428070
005	000070	1.000000	0.428070
005	000071	1.000000	0.428070
005	000072	1.000000	0.428070
005	000073	1.000000	0.424561
005	000074	1.000000	0.424561
005	000075	1.000000	0.424561
005	000076	1.000000	0.421053
005	000077	1.000000	0.421053
005	000078	1.000000	0.421053
005	000079	1.000000	0.421053
005	000080	1.000000	0.421053
005	000081	1.000000	0.417544
005	000082	1.000000	0.417544
005	000083	1.000000	0.417544
005	000084	1.000000	0.431579
005	000085	1.000000	0.431579
005	000086	1.000000	0.438596
005	000087	1.000000	0.438596
005	000088	1.000000	0.371930
005	000089	1.000000	0.368421
005	000090	1.000000	0.368421
005	000091	1.000000	0.364912
005	000092	1.000000	0.364912
005	000093	1.000000	0.364912
005	000094	1.000000	0.364912
005	000095	1.000000	0.364912
005	000096	1.000000	0.364912
005	000097	1.000000	0.364912
005	000098	1.000000	0.364912
005	000099	1.000000	0.364912
005	000100	1.000000	0.364912
005	000101	1.000000	0.361403
